-2.39985000E+01,-1.00100000E-01,-2.83200000E-01
-2.39981000E+01,2.29500000E-02,1.08400000E+00
-2.39977000E+01,9.71700000E-02,1.27000000E-01
-2.39973000E+01,-3.66200000E-02,-1.04500000E+00
-2.39969000E+01,-8.83800000E-02,2.93000000E-02
-2.39964000E+01,5.02900000E-02,1.00600000E+00
-2.39960000E+01,8.25200000E-02,-1.85500000E-01
-2.39956000E+01,-6.39600000E-02,-1.04500000E+00
-2.39952000E+01,-7.37300000E-02,3.41800000E-01
-2.39948000E+01,7.56800000E-02,1.06400000E+00
-2.39944000E+01,6.39600000E-02,-5.17600000E-01
-2.39940000E+01,-8.05700000E-02,-9.27700000E-01
-2.39936000E+01,-7.47100000E-02,3.41800000E-01
-2.39932000E+01,5.81100000E-02,1.04500000E+00
-2.39928000E+01,9.22900000E-02,2.93000000E-02
-2.39924000E+01,-2.49000000E-02,-1.06400000E+00
-2.39920000E+01,-1.03000000E-01,-3.61300000E-01
-2.39916000E+01,-1.02500000E-02,8.88700000E-01
-2.39912000E+01,9.32600000E-02,6.93400000E-01
-2.39908000E+01,4.15000000E-02,-6.54300000E-01
-2.39904000E+01,-7.56800000E-02,-9.27700000E-01
-2.39900000E+01,-6.68900000E-02,3.41800000E-01
-2.39896000E+01,5.71300000E-02,1.04500000E+00
-2.39892000E+01,8.83800000E-02,9.76600000E-03
-2.39888000E+01,-2.58800000E-02,-1.08400000E+00
-2.39884000E+01,-9.81400000E-02,-3.61300000E-01
-2.39880000E+01,-4.39500000E-03,9.27700000E-01
-2.39876000E+01,9.71700000E-02,6.93400000E-01
-2.39872000E+01,4.63900000E-02,-6.93400000E-01
-2.39868000E+01,-8.54500000E-02,-8.88700000E-01
-2.39864000E+01,-6.88500000E-02,3.61300000E-01
-2.39860000E+01,5.81100000E-02,1.02500000E+00
-2.39856000E+01,8.93600000E-02,9.76600000E-03
-2.39852000E+01,-2.19700000E-02,-1.08400000E+00
-2.39848000E+01,-9.81400000E-02,-4.19900000E-01
-2.39844000E+01,-7.32400000E-03,9.66800000E-01
-2.39839000E+01,8.54500000E-02,8.49600000E-01
-2.39835000E+01,7.86100000E-02,-2.24600000E-01
-2.39831000E+01,-2.19700000E-02,-1.00600000E+00
-2.39827000E+01,-9.91200000E-02,-5.95700000E-01
-2.39823000E+01,-5.42000000E-02,4.98000000E-01
-2.39819000E+01,5.02900000E-02,1.02500000E+00
-2.39815000E+01,9.81400000E-02,3.22300000E-01
-2.39811000E+01,2.78300000E-02,-8.10500000E-01
-2.39807000E+01,-7.56800000E-02,-1.00600000E+00
-2.39803000E+01,-8.93600000E-02,-2.93000000E-02
-2.39799000E+01,2.44100000E-03,9.66800000E-01
-2.39795000E+01,9.22900000E-02,8.30100000E-01
-2.39791000E+01,7.17800000E-02,-3.41800000E-01
-2.39787000E+01,-3.27100000E-02,-1.02500000E+00
-2.39783000E+01,-1.03000000E-01,-5.17600000E-01
-2.39779000E+01,-5.02900000E-02,6.73800000E-01
-2.39775000E+01,5.90800000E-02,1.00600000E+00
-2.39771000E+01,1.03000000E-01,1.85500000E-01
-2.39767000E+01,2.29500000E-02,-8.69100000E-01
-2.39763000E+01,-7.95900000E-02,-9.47300000E-01
-2.39759000E+01,-8.93600000E-02,4.88300000E-02
-2.39755000E+01,1.02500000E-02,9.47300000E-01
-2.39751000E+01,9.71700000E-02,7.32400000E-01
-2.39747000E+01,6.88500000E-02,-4.00400000E-01
-2.39743000E+01,-2.00200000E-02,-1.04500000E+00
-2.39739000E+01,-9.42400000E-02,-8.10500000E-01
-2.39735000E+01,-8.83800000E-02,9.76600000E-03
-2.39731000E+01,-2.00200000E-02,8.49600000E-01
-2.39727000E+01,6.59200000E-02,1.00600000E+00
-2.39723000E+01,9.81400000E-02,4.39500000E-01
-2.39719000E+01,6.00600000E-02,-4.78500000E-01
-2.39714000E+01,-2.68600000E-02,-1.04500000E+00
